# Time [s], Metabolism [mM/s],Bicarb_cell [mM/s],
5.000833472245374445e+00,3.889746299972234034e-02,-3.062073299098244661e-05
1.000166694449074889e+01,3.920322035744851219e-02,-3.101972102825811817e-05
1.500250041673612245e+01,3.946849669078660028e-02,-3.136400558800822580e-05
2.000333388898149778e+01,3.967239400476628430e-02,-3.240597718456861287e-05
2.500416736122687311e+01,3.975225458596884365e-02,-3.596041662423665741e-05
3.000500083347224489e+01,3.958728199982902707e-02,-4.463441738034035211e-05
3.500583430571762023e+01,3.911253185638802893e-02,-5.783972288453398392e-05
4.000666777796299556e+01,3.848871767212639489e-02,-7.002955959367618277e-05
4.500750125020837089e+01,3.794178977439242179e-02,-7.706943785912301337e-05
5.000833472245374622e+01,3.755910422413285404e-02,-7.909829218211150703e-05
5.500916819469912156e+01,3.731922408883107251e-02,-7.812216592628651313e-05
