# time_s,Cell_Conc_ATP_mmol/L,Env_Conc_ATP_mmol/L,
1.500050001666722288e+01,2.742307619380141226e+00,0.000000000000000000e+00
3.000100003333444576e+01,2.708809602800566374e+00,0.000000000000000000e+00
4.500150005000166686e+01,2.675935333196193255e+00,0.000000000000000000e+00
6.000200006666889152e+01,2.644315208967802366e+00,0.000000000000000000e+00
7.500250008333611618e+01,2.250469883684449002e+00,0.000000000000000000e+00
9.000300010000333373e+01,2.110816127292205469e+00,0.000000000000000000e+00
1.050035001166705513e+02,2.107781756410921581e+00,0.000000000000000000e+00
1.200040001333377830e+02,2.152013637801646340e+00,0.000000000000000000e+00
1.350045001500049864e+02,2.234752141831570782e+00,0.000000000000000000e+00
1.500050001666722324e+02,2.616996574473031245e+00,0.000000000000000000e+00
1.650055001833394499e+02,2.749360492930219113e+00,0.000000000000000000e+00
1.800060002000066675e+02,2.720202359204903608e+00,0.000000000000000000e+00
1.950065002166738850e+02,2.687282861469704631e+00,0.000000000000000000e+00
2.100070002333411026e+02,2.655408385755791301e+00,0.000000000000000000e+00
2.250075002500083201e+02,2.624831804164928784e+00,0.000000000000000000e+00
2.400080002666755661e+02,2.595597300094498738e+00,0.000000000000000000e+00
2.550085002833427836e+02,2.044729496232359889e+00,0.000000000000000000e+00
2.700090003000099728e+02,1.772367688718299972e+00,0.000000000000000000e+00
2.850095003166772472e+02,1.533634535580147285e+00,0.000000000000000000e+00
