# time_s,Cell_Conc_Y_mmol/L,Env_Conc_Y_mmol/L,
1.500050001666722288e+01,7.127052134905945613e-04,9.945917971090074538e-04
3.000100003333444576e+01,9.170835148669615258e-04,9.981602440719307412e-04
4.500150005000166686e+01,9.759871047044954995e-04,9.993432244596233902e-04
6.000200006666889152e+01,9.930092414223174596e-04,9.997538858734871230e-04
7.500250008333611618e+01,9.979486401503984225e-04,9.999035910313437778e-04
9.000300010000333373e+01,9.993909301738862234e-04,9.999608039399645546e-04
1.050035001166705513e+02,9.998160500900208324e-04,9.999835965078657501e-04
1.200040001333377830e+02,9.999431007563855389e-04,9.999929876571881336e-04
1.350045001500049864e+02,9.999818298586883245e-04,9.999969571138193642e-04
1.500050001666722324e+02,9.999939612707761053e-04,9.999986660476105002e-04
1.650055001833394499e+02,9.999978981973798361e-04,9.999994112160849515e-04
1.800060002000066675e+02,9.999992318596359880e-04,9.999997389510304705e-04
1.950065002166738850e+02,9.999997057866560120e-04,9.999998839190684784e-04
2.100070002333411026e+02,9.999998825798066607e-04,9.999999482839438871e-04
2.250075002500083201e+02,9.999999515546108275e-04,9.999999769443900823e-04
2.400080002666755661e+02,6.060462732094456205e-03,1.082897967781820681e-01
2.550085002833427836e+02,6.696899971706794519e-01,9.938777778109993966e-01
2.700090003000099728e+02,9.046988981060676283e-01,9.979297421026388504e-01
2.850095003166772472e+02,9.724137490014308494e-01,9.992650949824997131e-01
