# time_s,Cell_Conc_HCO3_mmol/L,Env_Conc_HCO3_mmol/L,
1.500050001666722288e+01,6.556505637906850481e+00,1.308266229827394156e+00
3.000100003333444576e+01,6.580496407947105553e+00,1.308170757275176621e+00
4.500150005000166686e+01,6.606455819147268649e+00,1.308154066435333496e+00
6.000200006666889152e+01,6.631583176898086407e+00,1.308164225534404368e+00
7.500250008333611618e+01,6.664075357372656327e+00,1.308040291599349647e+00
9.000300010000333373e+01,6.706283530514351554e+00,1.307997726846543474e+00
1.050035001166705513e+02,6.751849911781059532e+00,1.307973126727920432e+00
1.200040001333377830e+02,6.799478731383191032e+00,1.307951035876104173e+00
1.350045001500049864e+02,6.848515950278916797e+00,1.307936812833596196e+00
1.500050001666722324e+02,6.892359209210016324e+00,1.308025301409699415e+00
1.650055001833394499e+02,6.921842166757007142e+00,1.308097104856187798e+00
1.800060002000066675e+02,6.948002887145301898e+00,1.308120298189946906e+00
1.950065002166738850e+02,6.972172073295610062e+00,1.308144136635876364e+00
2.100070002333411026e+02,6.994152504183525743e+00,1.308170858965314043e+00
2.250075002500083201e+02,7.013990178989320867e+00,1.308197710056821172e+00
2.400080002666755661e+02,7.031817363626701400e+00,1.308223337524720087e+00
2.550085002833427836e+02,7.055022340576599049e+00,1.308194539481518204e+00
2.700090003000099728e+02,7.073597897650683031e+00,1.308302794416790871e+00
2.850095003166772472e+02,7.084195907612939713e+00,1.308399837305839197e+00
